date,hours,deepsleep,lenadjust,noise,cycles,snore,cycle_duration
2019-10-12,8.315999999999999,0.49917324,-11.733333333333333,0.0191156408,9.533333333333333,132.0,0.8723076923076922
2019-11-12,8.267333333333333,0.5050347546666667,-11.4,0.01912744913333333,9.4,130.0,0.8795035460992907
2019-12-12,8.336,0.49631722533333333,-10.6,0.016581830866666668,9.2,134.0,0.9060869565217392
2019-12-13,8.180666666666665,0.485035172,-10.866666666666667,0.016173270466666667,9.133333333333333,128.0,0.8956934306569342
2019-12-14,8.482666666666667,0.4751542186666667,-10.733333333333333,0.015554245866666667,9.266666666666667,128.0,0.9153956834532373
2019-12-15,8.719333333333333,0.4798308353333333,-10.733333333333333,0.015503885266666666,9.666666666666666,128.0,0.902
2019-12-16,8.868,0.476145902,-11.8,0.015525516999999999,9.733333333333333,124.0,0.9110958904109591
2019-12-17,8.791333333333334,0.4689011886666667,-12.266666666666667,0.015741366333333333,9.666666666666666,182.0,0.9094482758620691
2019-12-18,8.967333333333332,0.470562128,-12.733333333333333,0.015442237333333332,9.866666666666667,242.0,0.9088513513513512
2019-12-19,8.808,0.4632059093333334,-11.8,0.014791752866666667,9.533333333333333,242.0,0.9239160839160839
2019-12-20,8.557333333333334,0.46184887,-11.666666666666666,0.014312606066666667,8.866666666666667,252.0,0.9651127819548873
2019-12-21,8.503333333333334,0.4679195566666667,-11.933333333333334,0.0142979044,8.866666666666667,252.0,0.9590225563909774
2019-12-22,8.535333333333334,0.48690863666666667,-12.0,0.014437224333333333,9.066666666666666,214.0,0.9413970588235295
2019-12-23,8.815333333333333,0.47506653000000004,-11.066666666666666,0.014118025866666667,8.8,200.0,1.0017424242424242
2019-12-24,8.802,0.4760134986666666,-11.333333333333334,0.013829982866666668,9.133333333333333,154.0,0.9637226277372263
2019-12-25,8.678666666666667,0.4944106286666667,-10.933333333333334,0.013732581933333333,9.266666666666667,378.0,0.936546762589928
2019-12-26,8.767333333333333,0.5095298586666667,-11.866666666666667,0.013931515866666666,9.2,376.0,0.9529710144927537
2019-12-27,8.709333333333332,0.5089450613333334,-14.866666666666667,0.015651851,9.4,372.0,0.9265248226950352
2019-12-28,8.894,0.518127448,-14.266666666666667,0.016098190666666668,9.733333333333333,386.0,0.9137671232876713
2019-12-29,8.611333333333333,0.512841378,-13.933333333333334,0.016222936466666667,9.4,386.0,0.9160992907801417
2019-12-30,8.241333333333333,0.5153289413333333,-13.6,0.016387783933333334,8.933333333333334,386.0,0.9225373134328358
2019-12-31,7.918,0.5231963613333334,-12.533333333333333,0.015784671933333334,8.866666666666667,392.0,0.8930075187969925
2020-01-01,7.982,0.5252821926666666,-13.133333333333333,0.015485877866666666,8.933333333333334,330.0,0.8935074626865671
2020-02-01,7.622666666666666,0.5321710820000001,-12.333333333333334,0.015007651933333335,8.4,270.0,0.9074603174603173
2020-09-01,7.4,0.5459196806666667,-12.333333333333334,0.015262151066666667,8.666666666666666,270.0,0.8538461538461539
2020-10-01,7.6979999999999995,0.5271630086666667,-12.733333333333333,0.016058327066666666,9.333333333333334,260.0,0.8247857142857142
2020-11-01,8.085333333333333,0.50505703,-14.066666666666666,0.01652349,9.133333333333333,492.0,0.8852554744525547
2020-12-01,8.072,0.48705320733333335,-14.666666666666666,0.016985428333333333,9.066666666666666,488.0,0.8902941176470588
2020-01-13,7.813999999999999,0.489327414,-14.0,0.017239536200000002,9.333333333333334,482.0,0.8372142857142856
2020-01-14,7.952,0.4828094400000001,-14.466666666666667,0.017464248133333336,9.4,482.0,0.8459574468085106
2020-01-15,8.011333333333333,0.4781009633333334,-14.466666666666667,0.01741370013333333,9.266666666666667,256.0,0.8645323741007193
2020-01-16,7.763999999999999,0.4519235316666667,-14.133333333333333,0.017122995,9.2,256.0,0.8439130434782609
